id,date,customerId,productId,orderChannel,quantaty,unitPrice,discount,totalPrice
ORD004254,2025-07-29 20:15:40,CUS000043,PROD000011,Interner Vertrieb,8,231.87,0.0,1854.96
ORD004255,2025-09-30 08:10:24,CUS000156,PROD000002,Messe,7,498.02,0.038,3353.67
ORD004256,2025-09-23 01:33:22,CUS000100,PROD000006,Messe,1,619.05,0.143,530.53
ORD004257,2025-02-09 00:47:35,CUS000159,PROD000014,Interner Vertrieb,6,292.78,0.115,1554.66
ORD004258,2025-02-19 09:36:13,CUS000105,PROD000003,Messe,8,292.75,0.095,2119.51
ORD004259,2025-03-11 20:18:42,CUS000197,PROD000012,Messe,3,324.04,0.127,848.66
ORD004260,2025-04-18 03:46:55,CUS000008,PROD000004,Interner Vertrieb,9,439.9,0.131,3440.46
ORD004261,2025-12-27 04:28:28,CUS000162,PROD000012,Partner B,10,324.04,0.118,2858.03
ORD004262,2025-10-03 07:35:47,CUS000049,PROD000013,Onlineshop,2,235.2,0.069,437.94
ORD004263,2025-07-12 06:12:07,CUS000096,PROD000002,Onlineshop,6,498.02,0.036,2880.55
ORD004264,2025-09-03 01:38:56,CUS000186,PROD000002,Partner B,1,498.02,0.047,474.61
ORD004265,2025-02-17 02:33:48,CUS000123,PROD000015,Partner A,11,834.88,0.151,7796.94
ORD004266,2025-10-14 04:57:32,CUS000047,PROD000017,Partner D,2,405.5,0.016,798.02
ORD004267,2025-10-01 16:40:05,CUS000025,PROD000007,Partner E,5,202.03,0.105,904.08
ORD004268,2025-05-08 22:18:24,CUS000131,PROD000014,Partner C,1,292.78,0.105,262.04
ORD004269,2025-05-11 07:59:44,CUS000173,PROD000012,Partner A,8,324.04,0.153,2195.7
ORD004270,2025-01-16 20:21:17,CUS000114,PROD000017,Messe,1,405.5,0.104,363.33
ORD004271,2025-09-16 02:23:03,CUS000180,PROD000014,Partner D,9,292.78,0.059,2479.55
ORD004272,2025-09-29 23:35:06,CUS000099,PROD000006,Messe,10,619.05,0.06,5819.07
ORD004273,2025-01-09 16:19:31,CUS000096,PROD000019,Messe,11,1669.62,0.08,16896.55
ORD004274,2025-11-18 06:58:03,CUS000034,PROD000006,Onlineshop,3,619.05,0.137,1602.72
ORD004275,2025-07-01 20:11:12,CUS000197,PROD000018,Messe,2,550.74,0.12,969.3
ORD004276,2025-05-26 07:27:21,CUS000109,PROD000005,Messe,1,1086.81,0.026,1058.55
ORD004277,2025-04-06 04:01:42,CUS000092,PROD000006,Partner D,9,619.05,0.094,5047.73
ORD004278,2025-10-11 21:06:28,CUS000008,PROD000002,Partner F,4,498.02,0.121,1751.04
ORD004279,2025-02-21 14:57:56,CUS000155,PROD000008,Partner E,1,292.42,0.068,272.54
ORD004280,2025-03-28 07:18:08,CUS000063,PROD000015,Partner D,1,834.88,0.0,834.88
ORD004281,2025-08-30 08:30:53,CUS000082,PROD000015,Interner Vertrieb,7,834.88,0.07,5435.07
ORD004282,2025-11-03 19:18:01,CUS000025,PROD000011,Partner B,2,231.87,0.006,460.96
ORD004283,2025-08-09 00:48:42,CUS000186,PROD000001,Interner Vertrieb,7,1692.54,0.0,11847.78
ORD004284,2025-09-22 17:17:41,CUS000176,PROD000018,Partner B,7,550.74,0.133,3342.44
ORD004285,2025-04-13 17:06:05,CUS000129,PROD000012,Interner Vertrieb,10,324.04,0.206,2572.88
ORD004286,2025-08-06 22:59:52,CUS000008,PROD000012,Messe,9,324.04,0.148,2484.74
ORD004287,2025-11-14 15:36:40,CUS000124,PROD000011,Partner C,7,231.87,0.0,1623.09
ORD004288,2025-07-27 21:32:07,CUS000149,PROD000008,Partner A,1,292.42,0.071,271.66
ORD004289,2025-02-27 10:17:08,CUS000098,PROD000007,Partner C,8,202.03,0.051,1533.81
ORD004290,2025-06-14 15:43:44,CUS000101,PROD000002,Partner A,8,498.02,0.006,3960.26
ORD004291,2025-10-11 16:19:28,CUS000111,PROD000011,Onlineshop,4,231.87,0.103,831.95
ORD004292,2025-08-10 21:02:15,CUS000157,PROD000010,Partner B,8,616.11,0.071,4578.93
ORD004293,2025-01-18 08:55:48,CUS000158,PROD000003,Partner B,4,292.75,0.022,1145.24
ORD004294,2025-03-15 05:31:30,CUS000003,PROD000020,Messe,8,905.55,0.0,7244.4
ORD004295,2025-08-30 17:24:10,CUS000135,PROD000010,Partner C,5,616.11,0.05,2926.52
ORD004296,2025-08-11 01:24:06,CUS000100,PROD000018,Messe,4,550.74,0.08,2026.72
ORD004297,2025-12-16 17:06:48,CUS000011,PROD000014,Partner C,6,292.78,0.074,1626.69
ORD004298,2025-11-06 17:32:22,CUS000160,PROD000018,Partner B,2,550.74,0.133,954.98
ORD004299,2025-03-09 13:26:36,CUS000059,PROD000008,Partner C,2,292.42,0.097,528.11
ORD004300,2025-06-26 05:35:59,CUS000140,PROD000010,Interner Vertrieb,2,616.11,0.063,1154.59
ORD004301,2025-12-12 07:13:14,CUS000079,PROD000013,Partner A,9,235.2,0.039,2034.24
ORD004302,2025-10-15 21:00:29,CUS000038,PROD000008,Partner A,10,292.42,0.0,2924.2
ORD004303,2025-02-01 06:49:54,CUS000122,PROD000004,Messe,3,439.9,0.025,1286.71
ORD004304,2025-09-20 16:40:42,CUS000152,PROD000004,Onlineshop,10,439.9,0.148,3747.95
ORD004305,2025-11-19 13:49:00,CUS000065,PROD000005,Partner A,4,1086.81,0.123,3812.53
ORD004306,2025-03-06 07:50:05,CUS000146,PROD000001,Partner B,10,1692.54,0.094,15334.41
ORD004307,2025-02-26 17:47:24,CUS000046,PROD000017,Messe,8,405.5,0.055,3065.58
ORD004308,2025-07-16 09:48:48,CUS000125,PROD000002,Interner Vertrieb,4,498.02,0.142,1709.2
ORD004309,2025-12-17 22:43:51,CUS000056,PROD000008,Partner C,11,292.42,0.029,3123.34
ORD004310,2025-06-13 22:26:26,CUS000191,PROD000007,Partner C,10,202.03,0.03,1959.69
ORD004311,2025-08-26 04:06:35,CUS000007,PROD000015,Partner F,10,834.88,0.075,7722.64
ORD004312,2025-12-27 19:47:19,CUS000105,PROD000005,Partner B,7,1086.81,0.0,7607.67
ORD004313,2025-03-09 15:44:07,CUS000194,PROD000002,Messe,5,498.02,0.028,2420.38
ORD004314,2025-12-09 00:45:48,CUS000040,PROD000007,Partner C,9,202.03,0.068,1694.63
ORD004315,2025-06-03 20:39:16,CUS000182,PROD000008,Partner B,4,292.42,0.057,1103.01
ORD004316,2025-01-18 22:23:40,CUS000159,PROD000007,Partner B,3,202.03,0.031,587.3
ORD004317,2025-11-12 07:08:59,CUS000097,PROD000007,Partner B,2,202.03,0.182,330.52
ORD004318,2025-05-16 20:25:32,CUS000052,PROD000014,Partner A,1,292.78,0.148,249.45
ORD004319,2025-08-21 21:41:03,CUS000031,PROD000018,Messe,11,550.74,0.166,5052.49
ORD004320,2025-06-22 21:16:28,CUS000162,PROD000006,Partner A,6,619.05,0.075,3435.73
ORD004321,2025-04-07 05:08:54,CUS000007,PROD000004,Messe,10,439.9,0.056,4152.66
ORD004322,2025-02-15 03:26:19,CUS000144,PROD000010,Partner C,2,616.11,0.16,1035.06
ORD004323,2025-02-14 00:46:49,CUS000150,PROD000018,Partner B,8,550.74,0.084,4035.82
ORD004324,2025-05-12 09:45:40,CUS000181,PROD000012,Partner A,6,324.04,0.027,1891.75
ORD004325,2025-03-19 19:14:15,CUS000091,PROD000016,Partner C,5,741.45,0.03,3596.03
ORD004326,2025-06-24 06:13:44,CUS000017,PROD000007,Partner D,2,202.03,0.064,378.2
ORD004327,2025-06-28 09:41:46,CUS000125,PROD000006,Messe,7,619.05,0.079,3991.02
ORD004328,2025-04-15 13:59:09,CUS000004,PROD000005,Partner D,2,1086.81,0.084,1991.04
ORD004329,2025-07-31 18:49:58,CUS000189,PROD000003,Partner C,5,292.75,0.071,1359.82
ORD004330,2025-11-26 19:25:17,CUS000122,PROD000012,Interner Vertrieb,2,324.04,0.197,520.41
ORD004331,2025-03-14 16:54:06,CUS000099,PROD000015,Messe,11,834.88,0.012,9073.48
ORD004332,2025-08-29 11:00:38,CUS000180,PROD000010,Messe,10,616.11,0.114,5458.73
ORD004333,2025-03-16 09:04:48,CUS000163,PROD000020,Partner B,11,905.55,0.056,9403.23
ORD004334,2025-04-22 00:00:46,CUS000172,PROD000019,Interner Vertrieb,11,1669.62,0.078,16933.29
ORD004335,2025-08-08 05:36:19,CUS000143,PROD000016,Onlineshop,2,741.45,0.127,1294.57
ORD004336,2025-12-10 02:54:09,CUS000061,PROD000011,Onlineshop,7,231.87,0.0,1623.09
ORD004337,2025-11-29 18:31:45,CUS000172,PROD000008,Partner C,9,292.42,0.033,2544.93
ORD004338,2025-09-12 03:36:33,CUS000021,PROD000003,Partner B,5,292.75,0.073,1356.9
ORD004339,2025-03-03 02:58:11,CUS000077,PROD000007,Messe,7,202.03,0.154,1196.42
ORD004340,2025-02-21 00:31:25,CUS000047,PROD000007,Partner A,4,202.03,0.154,683.67
ORD004341,2025-06-22 23:39:12,CUS000075,PROD000014,Partner C,2,292.78,0.144,501.24
ORD004342,2025-06-04 16:10:38,CUS000049,PROD000002,Interner Vertrieb,3,498.02,0.0,1494.06
ORD004343,2025-11-15 20:48:35,CUS000181,PROD000010,Partner A,2,616.11,0.028,1197.72
ORD004344,2025-04-03 17:39:29,CUS000027,PROD000019,Messe,5,1669.62,0.03,8097.66
ORD004345,2025-11-12 12:36:52,CUS000031,PROD000009,Partner C,6,993.94,0.077,5504.44
ORD004346,2025-07-10 18:18:58,CUS000172,PROD000016,Onlineshop,7,741.45,0.0,5190.15
ORD004347,2025-05-08 19:56:30,CUS000032,PROD000019,Partner C,3,1669.62,0.135,4332.66
ORD004348,2025-08-31 20:22:51,CUS000158,PROD000018,Messe,4,550.74,0.0,2202.96
ORD004349,2025-05-15 15:32:55,CUS000018,PROD000009,Partner C,8,993.94,0.132,6901.92
ORD004350,2025-02-28 13:27:47,CUS000125,PROD000016,Interner Vertrieb,4,741.45,0.124,2598.04
ORD004351,2025-04-04 15:25:36,CUS000063,PROD000013,Messe,7,235.2,0.025,1605.24
ORD004352,2025-02-04 13:21:36,CUS000128,PROD000010,Partner A,6,616.11,0.143,3168.04
ORD004353,2025-10-16 10:19:55,CUS000016,PROD000020,Partner C,7,905.55,0.063,5939.5
ORD004354,2025-04-13 03:43:53,CUS000163,PROD000014,Partner C,1,292.78,0.05,278.14
ORD004355,2025-02-08 04:58:26,CUS000190,PROD000012,Interner Vertrieb,3,324.04,0.059,914.76
ORD004356,2025-06-09 12:14:06,CUS000137,PROD000019,Interner Vertrieb,6,1669.62,0.063,9386.6
ORD004357,2025-07-30 01:28:06,CUS000062,PROD000007,Onlineshop,3,202.03,0.068,564.88
ORD004358,2025-11-16 09:42:25,CUS000039,PROD000015,Partner B,7,834.88,0.069,5440.91
ORD004359,2025-08-13 04:49:02,CUS000179,PROD000016,Partner C,9,741.45,0.035,6439.49
ORD004360,2025-09-29 23:22:04,CUS000115,PROD000008,Partner C,3,292.42,0.047,836.03
ORD004361,2025-12-04 18:41:44,CUS000138,PROD000010,Partner B,1,616.11,0.051,584.69
ORD004362,2025-10-17 13:36:09,CUS000180,PROD000004,Onlineshop,10,439.9,0.164,3677.56
ORD004363,2025-05-07 12:17:05,CUS000140,PROD000019,Messe,6,1669.62,0.051,9506.82
ORD004364,2025-09-17 19:32:02,CUS000072,PROD000019,Interner Vertrieb,1,1669.62,0.048,1589.48
ORD004365,2025-09-03 16:31:08,CUS000062,PROD000015,Partner D,1,834.88,0.156,704.64
ORD004366,2025-04-26 06:17:45,CUS000131,PROD000014,Partner B,8,292.78,0.064,2192.34
ORD004367,2025-04-18 01:21:17,CUS000083,PROD000001,Partner C,9,1692.54,0.035,14699.71
ORD004368,2025-06-13 05:25:37,CUS000123,PROD000016,Partner C,2,741.45,0.025,1445.83
ORD004369,2025-10-29 04:27:30,CUS000139,PROD000010,Partner B,9,616.11,0.009,5495.09
ORD004370,2025-12-16 19:24:37,CUS000136,PROD000019,Interner Vertrieb,5,1669.62,0.107,7454.85
ORD004371,2025-11-13 06:52:56,CUS000109,PROD000003,Partner C,8,292.75,0.0,2342.0
ORD004372,2025-06-08 23:55:36,CUS000122,PROD000005,Interner Vertrieb,7,1086.81,0.147,6489.34
ORD004373,2025-10-20 11:57:26,CUS000151,PROD000009,Partner A,7,993.94,0.075,6435.76
ORD004374,2025-11-20 16:02:35,CUS000119,PROD000018,Messe,4,550.74,0.058,2075.19
ORD004375,2025-09-17 15:20:51,CUS000138,PROD000011,Partner B,2,231.87,0.069,431.74
ORD004376,2025-09-09 18:17:41,CUS000018,PROD000016,Partner C,5,741.45,0.103,3325.4
ORD004377,2025-06-17 13:39:38,CUS000076,PROD000002,Partner B,11,498.02,0.057,5165.96
ORD004378,2025-11-25 09:33:40,CUS000167,PROD000012,Messe,11,324.04,0.07,3314.93
ORD004379,2025-07-19 15:02:25,CUS000154,PROD000006,Partner B,3,619.05,0.133,1610.15
ORD004380,2025-11-22 19:15:40,CUS000011,PROD000011,Partner B,9,231.87,0.097,1884.41
ORD004381,2025-07-16 01:11:01,CUS000138,PROD000008,Partner D,6,292.42,0.018,1722.94
ORD004382,2025-02-14 09:04:02,CUS000131,PROD000012,Messe,1,324.04,0.045,309.46
ORD004383,2025-05-16 02:03:59,CUS000062,PROD000002,Messe,3,498.02,0.0,1494.06
ORD004384,2025-12-09 09:58:53,CUS000071,PROD000009,Partner B,4,993.94,0.111,3534.45
ORD004385,2025-03-17 04:01:43,CUS000061,PROD000015,Messe,9,834.88,0.116,6642.31
ORD004386,2025-07-13 13:51:12,CUS000132,PROD000002,Partner E,11,498.02,0.033,5297.44
ORD004387,2025-01-08 22:00:29,CUS000061,PROD000001,Messe,6,1692.54,0.195,8174.97
ORD004388,2025-03-03 18:35:55,CUS000136,PROD000010,Messe,4,616.11,0.202,1966.62
ORD004389,2025-10-25 04:16:34,CUS000102,PROD000002,Partner C,1,498.02,0.081,457.68
ORD004390,2025-06-26 00:03:54,CUS000013,PROD000012,Onlineshop,8,324.04,0.04,2488.63
ORD004391,2025-03-22 19:17:20,CUS000012,PROD000008,Partner C,11,292.42,0.094,2914.26
ORD004392,2025-11-08 13:16:38,CUS000035,PROD000005,Partner D,2,1086.81,0.039,2088.85
ORD004393,2025-12-09 08:58:20,CUS000182,PROD000001,Interner Vertrieb,11,1692.54,0.128,16234.84
ORD004394,2025-02-16 07:01:34,CUS000051,PROD000015,Interner Vertrieb,11,834.88,0.088,8375.52
ORD004395,2025-08-21 11:22:01,CUS000043,PROD000006,Interner Vertrieb,8,619.05,0.092,4496.78
ORD004396,2025-07-13 02:33:08,CUS000111,PROD000012,Messe,6,324.04,0.168,1617.61
ORD004397,2025-10-17 02:30:44,CUS000066,PROD000008,Interner Vertrieb,8,292.42,0.049,2224.73
ORD004398,2025-06-15 18:58:05,CUS000015,PROD000013,Interner Vertrieb,6,235.2,0.051,1339.23
ORD004399,2025-07-16 14:22:40,CUS000177,PROD000019,Partner B,5,1669.62,0.123,7321.28
ORD004400,2025-09-12 05:05:02,CUS000162,PROD000001,Partner C,5,1692.54,0.059,7963.4
ORD004401,2025-12-26 09:33:18,CUS000039,PROD000011,Messe,10,231.87,0.16,1947.71
ORD004402,2025-10-09 20:54:48,CUS000026,PROD000020,Partner E,10,905.55,0.13,7878.28
ORD004403,2025-05-10 19:01:42,CUS000112,PROD000001,Partner B,11,1692.54,0.061,17482.25
ORD004404,2025-07-29 22:28:39,CUS000197,PROD000008,Messe,8,292.42,0.0,2339.36
ORD004405,2025-07-11 14:11:04,CUS000176,PROD000005,Interner Vertrieb,7,1086.81,0.007,7554.42
ORD004406,2025-08-31 19:29:41,CUS000051,PROD000017,Messe,8,405.5,0.056,3062.34
ORD004407,2025-04-03 04:20:43,CUS000111,PROD000008,Interner Vertrieb,8,292.42,0.1,2105.42
ORD004408,2025-08-16 16:15:16,CUS000132,PROD000010,Onlineshop,7,616.11,0.135,3730.55
ORD004409,2025-09-06 04:40:21,CUS000098,PROD000002,Interner Vertrieb,2,498.02,0.069,927.31
ORD004410,2025-01-14 20:32:42,CUS000155,PROD000009,Messe,11,993.94,0.036,10539.74
ORD004411,2025-01-13 02:36:01,CUS000119,PROD000003,Interner Vertrieb,9,292.75,0.073,2442.41
ORD004412,2025-09-29 10:27:47,CUS000170,PROD000018,Interner Vertrieb,7,550.74,0.081,3542.91
ORD004413,2025-02-24 06:21:22,CUS000056,PROD000007,Messe,11,202.03,0.145,1900.09
ORD004414,2025-12-29 23:47:56,CUS000069,PROD000015,Interner Vertrieb,6,834.88,0.142,4297.96
ORD004415,2025-04-07 14:53:42,CUS000146,PROD000020,Onlineshop,9,905.55,0.03,7905.45
ORD004416,2025-06-22 14:06:00,CUS000189,PROD000018,Onlineshop,1,550.74,0.103,494.01
ORD004417,2025-03-22 19:53:24,CUS000004,PROD000003,Partner D,11,292.75,0.037,3101.1
ORD004418,2025-04-28 16:31:33,CUS000129,PROD000014,Partner B,2,292.78,0.039,562.72
ORD004419,2025-08-05 03:25:17,CUS000050,PROD000002,Messe,1,498.02,0.132,432.28
ORD004420,2025-02-25 00:43:39,CUS000084,PROD000014,Messe,10,292.78,0.07,2722.85
ORD004421,2025-03-16 19:56:17,CUS000070,PROD000011,Partner C,3,231.87,0.112,617.7
ORD004422,2025-03-12 22:37:19,CUS000148,PROD000016,Partner B,11,741.45,0.107,7283.26
ORD004423,2025-04-15 21:10:26,CUS000020,PROD000008,Partner B,5,292.42,0.076,1350.98
ORD004424,2025-08-28 03:34:26,CUS000174,PROD000007,Partner A,1,202.03,0.097,182.43
ORD004425,2025-10-26 06:05:15,CUS000027,PROD000011,Partner C,4,231.87,0.09,844.01
ORD004426,2025-02-26 17:40:59,CUS000026,PROD000003,Messe,8,292.75,0.022,2290.48
ORD004427,2025-05-08 21:23:26,CUS000160,PROD000017,Onlineshop,6,405.5,0.104,2179.97
ORD004428,2025-03-18 11:31:52,CUS000010,PROD000014,Onlineshop,1,292.78,0.045,279.6
ORD004429,2025-03-06 12:14:54,CUS000082,PROD000006,Partner C,1,619.05,0.027,602.34
ORD004430,2025-09-12 16:43:02,CUS000105,PROD000008,Partner B,3,292.42,0.123,769.36
ORD004431,2025-11-13 11:54:15,CUS000140,PROD000005,Onlineshop,10,1086.81,0.05,10324.69
ORD004432,2025-12-06 23:52:42,CUS000088,PROD000008,Onlineshop,8,292.42,0.136,2021.21
ORD004433,2025-07-22 12:10:23,CUS000024,PROD000002,Partner E,11,498.02,0.135,4738.66
ORD004434,2025-08-12 13:22:39,CUS000117,PROD000015,Interner Vertrieb,11,834.88,0.056,8669.39
ORD004435,2025-07-18 02:12:09,CUS000179,PROD000012,Partner C,8,324.04,0.133,2247.54
ORD004436,2025-05-23 09:52:58,CUS000166,PROD000017,Partner B,3,405.5,0.061,1142.29
ORD004437,2025-07-17 23:40:37,CUS000046,PROD000001,Partner A,7,1692.54,0.077,10935.5
ORD004438,2025-05-03 07:55:15,CUS000136,PROD000015,Partner E,3,834.88,0.105,2241.65
ORD004439,2025-04-27 18:44:11,CUS000055,PROD000014,Partner B,4,292.78,0.182,957.98
ORD004440,2025-02-14 23:43:28,CUS000078,PROD000020,Messe,9,905.55,0.127,7114.91
ORD004441,2025-04-29 01:36:23,CUS000159,PROD000016,Partner B,4,741.45,0.077,2737.43
ORD004442,2025-07-12 07:45:37,CUS000088,PROD000009,Partner C,3,993.94,0.085,2728.37
ORD004443,2025-05-20 01:47:35,CUS000016,PROD000001,Messe,5,1692.54,0.001,8454.24
ORD004444,2025-03-19 20:07:55,CUS000148,PROD000017,Partner B,7,405.5,0.13,2469.5
ORD004445,2025-02-11 20:20:52,CUS000038,PROD000013,Messe,5,235.2,0.125,1029.0
ORD004446,2025-09-12 07:02:30,CUS000111,PROD000005,Partner F,4,1086.81,0.094,3938.6
ORD004447,2025-04-08 21:16:51,CUS000015,PROD000010,Messe,8,616.11,0.116,4357.13
ORD004448,2025-10-12 03:23:16,CUS000078,PROD000006,Partner B,4,619.05,0.0,2476.2
ORD004449,2025-12-29 02:47:19,CUS000076,PROD000019,Interner Vertrieb,2,1669.62,0.026,3252.42
ORD004450,2025-07-23 12:42:40,CUS000162,PROD000013,Partner C,10,235.2,0.17,1952.16
ORD004451,2025-04-16 18:09:04,CUS000072,PROD000001,Onlineshop,6,1692.54,0.067,9474.84
ORD004452,2025-03-08 05:03:42,CUS000019,PROD000020,Partner C,2,905.55,0.118,1597.39
ORD004453,2025-10-27 08:49:23,CUS000197,PROD000015,Partner B,3,834.88,0.043,2396.94
ORD004454,2025-07-10 10:57:22,CUS000120,PROD000014,Interner Vertrieb,1,292.78,0.058,275.8
ORD004455,2025-04-10 22:20:12,CUS000063,PROD000008,Partner B,5,292.42,0.173,1209.16
ORD004456,2025-03-22 06:01:45,CUS000105,PROD000010,Partner F,9,616.11,0.072,5145.75
ORD004457,2025-09-16 08:43:39,CUS000032,PROD000009,Partner A,2,993.94,0.106,1777.16
ORD004458,2025-07-14 09:08:33,CUS000110,PROD000017,Partner B,7,405.5,0.087,2591.55
ORD004459,2025-07-23 07:20:59,CUS000165,PROD000009,Interner Vertrieb,5,993.94,0.092,4512.49
ORD004460,2025-11-30 13:48:18,CUS000194,PROD000003,Partner F,2,292.75,0.091,532.22
ORD004461,2025-08-20 23:32:58,CUS000007,PROD000011,Messe,8,231.87,0.0,1854.96
ORD004462,2025-06-02 05:06:54,CUS000176,PROD000012,Partner C,11,324.04,0.104,3193.74
ORD004463,2025-03-11 13:32:14,CUS000139,PROD000010,Interner Vertrieb,6,616.11,0.053,3500.74
ORD004464,2025-05-13 02:50:02,CUS000087,PROD000017,Partner A,4,405.5,0.169,1347.88
ORD004465,2025-06-17 23:10:53,CUS000031,PROD000017,Partner C,4,405.5,0.041,1555.5
ORD004466,2025-04-22 07:02:34,CUS000172,PROD000011,Partner C,2,231.87,0.056,437.77
ORD004467,2025-11-21 14:35:28,CUS000045,PROD000004,Partner C,3,439.9,0.202,1053.12
ORD004468,2025-09-18 18:17:09,CUS000200,PROD000007,Messe,7,202.03,0.116,1250.16
ORD004469,2025-06-18 11:49:19,CUS000056,PROD000014,Messe,3,292.78,0.031,851.11
ORD004470,2025-07-29 14:46:28,CUS000160,PROD000007,Interner Vertrieb,5,202.03,0.089,920.25
ORD004471,2025-09-17 10:10:41,CUS000149,PROD000008,Partner A,10,292.42,0.019,2868.64
ORD004472,2025-10-15 14:48:15,CUS000031,PROD000001,Partner B,6,1692.54,0.093,9210.8
ORD004473,2025-12-12 17:42:11,CUS000001,PROD000004,Partner C,6,439.9,0.04,2533.82
ORD004474,2025-04-15 05:14:31,CUS000139,PROD000012,Partner C,4,324.04,0.173,1071.92
ORD004475,2025-07-01 23:42:03,CUS000093,PROD000003,Onlineshop,6,292.75,0.101,1579.09
ORD004476,2025-09-06 14:21:25,CUS000068,PROD000013,Partner A,3,235.2,0.106,630.81
ORD004477,2025-02-13 13:50:56,CUS000036,PROD000020,Onlineshop,7,905.55,0.127,5533.82
ORD004478,2025-07-03 18:19:10,CUS000079,PROD000006,Partner D,7,619.05,0.133,3757.01
ORD004479,2025-02-08 11:41:55,CUS000187,PROD000011,Messe,4,231.87,0.046,884.82
ORD004480,2025-06-13 21:45:20,CUS000067,PROD000004,Partner D,2,439.9,0.085,805.02
ORD004481,2025-06-12 19:32:01,CUS000184,PROD000020,Partner F,11,905.55,0.058,9383.31
ORD004482,2025-03-02 09:11:32,CUS000051,PROD000016,Partner A,7,741.45,0.185,4229.97
ORD004483,2025-04-06 15:43:25,CUS000157,PROD000007,Onlineshop,3,202.03,0.0,606.09
ORD004484,2025-07-23 18:33:27,CUS000130,PROD000011,Interner Vertrieb,1,231.87,0.051,220.04
ORD004485,2025-02-14 05:21:27,CUS000006,PROD000001,Partner D,2,1692.54,0.076,3127.81
ORD004486,2025-09-29 04:12:42,CUS000159,PROD000007,Interner Vertrieb,10,202.03,0.087,1844.53
ORD004487,2025-02-02 22:37:54,CUS000054,PROD000012,Interner Vertrieb,9,324.04,0.086,2665.55
ORD004488,2025-06-03 02:28:26,CUS000088,PROD000007,Interner Vertrieb,8,202.03,0.078,1490.17
ORD004489,2025-05-28 23:09:32,CUS000168,PROD000007,Interner Vertrieb,6,202.03,0.072,1124.9
ORD004490,2025-03-11 07:21:39,CUS000145,PROD000010,Partner B,6,616.11,0.092,3356.57
ORD004491,2025-10-04 00:02:33,CUS000005,PROD000016,Messe,1,741.45,0.103,665.08
ORD004492,2025-10-13 06:58:53,CUS000002,PROD000008,Partner B,2,292.42,0.17,485.42
ORD004493,2025-07-07 00:38:02,CUS000058,PROD000009,Onlineshop,4,993.94,0.169,3303.86
ORD004494,2025-09-15 05:08:15,CUS000012,PROD000009,Partner A,3,993.94,0.095,2698.55
ORD004495,2025-01-05 08:39:54,CUS000005,PROD000002,Partner C,1,498.02,0.055,470.63
ORD004496,2025-07-07 15:40:25,CUS000106,PROD000013,Partner A,8,235.2,0.059,1770.59
ORD004497,2025-08-28 01:41:06,CUS000188,PROD000013,Partner A,7,235.2,0.014,1623.35
ORD004498,2025-02-05 02:35:49,CUS000169,PROD000004,Interner Vertrieb,4,439.9,0.128,1534.37
ORD004499,2025-11-05 21:08:10,CUS000148,PROD000012,Partner C,9,324.04,0.078,2688.88
ORD004500,2025-11-16 23:27:56,CUS000200,PROD000017,Interner Vertrieb,11,405.5,0.102,4005.53
ORD004501,2025-09-26 08:04:30,CUS000129,PROD000002,Messe,4,498.02,0.097,1798.85
ORD004502,2025-06-22 19:16:04,CUS000056,PROD000013,Partner C,1,235.2,0.045,224.62
ORD004503,2025-01-10 01:27:57,CUS000070,PROD000018,Messe,10,550.74,0.039,5292.61
ORD004504,2025-09-08 22:14:01,CUS000056,PROD000015,Messe,1,834.88,0.057,787.29
ORD004505,2025-03-23 19:22:12,CUS000054,PROD000008,Partner D,1,292.42,0.104,262.01
ORD004506,2025-12-03 05:43:24,CUS000139,PROD000015,Messe,1,834.88,0.076,771.43
ORD004507,2025-06-09 13:03:32,CUS000003,PROD000001,Partner A,4,1692.54,0.0,6770.16
ORD004508,2025-05-19 21:10:01,CUS000095,PROD000020,Messe,1,905.55,0.029,879.29
ORD004509,2025-03-14 21:51:32,CUS000028,PROD000010,Partner B,2,616.11,0.067,1149.66
ORD004510,2025-09-19 07:09:22,CUS000111,PROD000012,Partner C,4,324.04,0.078,1195.06
ORD004511,2025-10-05 22:31:50,CUS000107,PROD000005,Partner D,7,1086.81,0.106,6801.26
ORD004512,2025-11-26 11:09:57,CUS000120,PROD000009,Messe,2,993.94,0.082,1824.87
ORD004513,2025-03-10 14:50:43,CUS000133,PROD000008,Messe,8,292.42,0.062,2194.32
ORD004514,2025-05-13 17:59:45,CUS000124,PROD000016,Interner Vertrieb,7,741.45,0.06,4878.74
ORD004515,2025-11-14 21:22:03,CUS000090,PROD000014,Partner B,9,292.78,0.09,2397.87
ORD004516,2025-11-11 02:24:08,CUS000016,PROD000013,Onlineshop,6,235.2,0.101,1268.67
ORD004517,2025-04-23 13:18:20,CUS000031,PROD000013,Partner E,4,235.2,0.064,880.59
ORD004518,2025-12-22 16:46:04,CUS000028,PROD000005,Interner Vertrieb,6,1086.81,0.026,6351.32
